ISIN,DESCRIPTION,Par Value,PRICE,MARKET_VALUE,WEIGHT,ISSUE_DT,MATURITY,BICS_LEVEL_1_SECTOR_NAME,AMT_ISSUED,AMT_OUTSTANDING,CRNCY,CNTRY_OF_RISK,DEBT_EBITDA,CUR_EV_COMPONENT,EV_TO_T12M_EBITDA,EBITDA_TO_INTEREST_EXPN,BB_1YR_DEFAULT_PROB,RSK_BB_IMPLIED_CDS_SPREAD,GUARANTOR,INVESTMENT_GRADE,DUR_MID,CNVX_MID,YAS_YLD_SPREAD,YAS_OAS_SPRD,Z_SPRD_MID
US064159HM10,BNS 2.45 03/22/21,1400000,97.752,1376150,0.027126866,3/22/2016,3/22/2021,Financials,1400000000,1400000000,USD,CA,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000294235,62,0,1,2.211578529,0.058797809,69.2349,57.20141389,57.330295
US63946BAG59,CMCSA 5.95 04/01/41,1200000,113.394,1374810,0.027100452,8/19/2011,4/1/2041,Communications,1200000000,1200000000,USD,US,2.192168808,64407,7.850477419,9.155541154,0.000110469,117,1,1,13.10404968,2.299906367,179.1422,193.7743281,193.4041747
US035240AP56,ABIBB 4 ? 04/15/58,1500000,90.892,1374661,0.027097515,4/4/2018,4/15/2058,Consumer Staples,1500000000,1500000000,USD,BE,4.845808516,116075,14.32056293,4.967083913,0.000151505,90,1,1,17.06494932,4.473012391,216.3535,230.7338444,233.4135647
US86765BAV18,ETP 5.4 10/01/47,1500000,90.512,1373655,0.027077684,9/21/2017,10/1/2047,Energy,1500000000,1500000000,USD,US,4.790724306,39861.5,10.85444805,3.464468864,0.005397403,270,1,1,14.07744608,2.882988047,294.6271,309.3363328,309.6060927
US023135AP19,AMZN 4.8 12/05/34,1250000,107.388,1373517,0.027074964,12/5/2014,12/5/2034,Consumer Discretionary,1250000000,1250000000,USD,US,0.558252427,14145,39.21430263,18.37735849,1.17358E-05,78,0,1,11.25716753,1.531602321,100.3548,115.8850556,115.8702064
US06738EAJ47,BACR 5 ? 08/17/45,1500000,89.821,1372471,0.027054345,8/17/2015,8/17/2045,Financials,1500000000,1500000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.003453783,108,0,1,13.7552651,2.699744061,283.5801,298.5837612,298.2109845
US29379VBA08,EPD 4.85 03/15/44,1400000,96.634,1369285,0.026991542,3/18/2013,3/15/2044,Energy,1400000000,1400000000,USD,US,3.856404297,26316.5,13.4260887,5.660065001,1.7813E-05,55,1,1,14.48046305,2.849421784,191.5649,205.2106846,205.7957007
US370334CG79,GIS 4.2 04/17/28,1400000,97.12,1368663,0.026979281,4/17/2018,4/17/2028,Consumer Staples,1400000000,1400000000,USD,US,4.561264347,16303.1,14.03763062,8.116502335,0.000174524,93,0,1,7.745788951,0.68344778,166.9422,163.0399305,164.5117813
US316773CH12,FITB 8 ? 03/01/38,1000000,134.24,1365546,0.026917838,3/4/2008,3/1/2038,Financials,1000000000,1000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000161906,59,0,1,10.99500519,1.636974338,226.7199,242.7250957,242.0588445
US349553AM97,FTSCN 3.055 10/04/26,1499435,90.381,1363857,0.026884545,6/28/2017,10/4/2026,Utilities,1499435000,1499435000,USD,CA,6.382388744,26416,12.35547098,3.995623632,2.99274E-06,42,0,1,6.907836711,0.527219726,163.6869,163.5201664,164.0481887
US21684AAB26,RABOBK 5 ? 12/01/43,1250000,108.915,1363634,0.026880149,11/29/2013,12/1/2043,Financials,1250000000,1250000000,USD,NL,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000269731,48,1,1,14.01869444,2.6757697,194.6256,209.3800372,208.9901942
US494550AW68,KMI 6.95 01/15/38,1175000,112.926,1360226,0.02681297,6/21/2007,1/15/2038,Energy,1175000000,1175000000,USD,US,5.324512756,37615,13.21270381,#N/A N/A,0.000187181,110,1,1,11.06775121,1.655741023,267.1359,282.9127454,282.2560083
US91324PDL31,UNH 4 ? 06/15/48,1350000,98.709,1360143,0.026811334,6/19/2018,6/15/2048,Health Care,1350000000,1350000000,USD,US,1.02662429,22290,14.49593498,14.71669477,1.1322E-06,36,0,1,16.67156269,3.837366427,116.3377,129.8716664,130.7935265
US26441CAS44,DUK 2.65 09/01/26,1500000,89.656,1355992,0.026729509,8/12/2016,9/1/2026,Utilities,1500000000,1500000000,USD,US,5.283071749,56568,11.86159933,4.948136959,9.60545E-06,52,0,1,6.921972951,0.526995165,133.1275,133.1354303,133.576025
US713448DP06,PEP 3.45 10/06/46,1500000,89.53,1352438,0.026659452,10/6/2016,10/6/2046,Consumer Staples,1500000000,1500000000,USD,US,1.631352349,21322,14.24373708,11.18853171,6.82734E-07,44,0,1,17.37974478,3.95201188,92.1477,105.5081873,106.0950272
US075887BF51,BDX 3.734 12/15/24,1375000,96.181,1347732,0.026566686,12/15/2014,12/15/2024,Health Care,1750000000,1375000000,USD,US,3.731743119,22813,26.71834005,4.922096317,8.94047E-06,54,0,0,5.318240258,0.319686232,164.5852,151.8064777,153.713803
US20826FAQ90,COP 4.95 03/15/26,1250000,106.331,1344091,0.026494914,3/8/2016,3/15/2026,Energy,1250000000,1250000000,USD,US,0.803614179,10535,7.131485981,3.699453552,2.97436E-05,64,1,1,5.972498437,0.409065696,97.684,97.70888271,99.51007533
US151020AZ71,CELG 4.55 02/20/48,1500000,88.004,1341293,0.02643976,2/20/2018,2/20/2048,Health Care,1500000000,1500000000,USD,US,2.620445493,17764,15.55463122,9.91954023,0.000144103,93,0,1,15.37463919,3.352074289,217.7888,232.1395276,232.5027766
US92343VBC72,VZ 3 ? 11/01/21,1332964,100.174,1340597,0.02642604,11/3/2011,11/1/2021,Communications,1850000000,1332964000,USD,US,2.303156638,111996,7.569338118,9.37418128,2.05888E-05,84,0,1,2.754703997,0.088781796,63.3839,52.13523738,52.41566319
US191216AV26,KO 3.3 09/01/21,1324080,100.27,1339914,0.026412577,12/13/2011,9/1/2021,Consumer Staples,1324080000,1324080000,USD,US,2.317432011,27904,23.56588705,10.41736029,1.04776E-07,34,0,1,2.595029655,0.079825129,39.9511,28.34851385,28.56305858
US345397VM25,F 8 ? 01/15/20,1250000,103.829,1339334,0.026401144,12/14/2009,1/15/2020,Consumer Discretionary,1250000000,1250000000,USD,US,11.488307,127233,#N/A N/A,3.279685039,0.006259456,308,0,1,1.030030055,0.015546278,137.9343,107.5002659,126.4286356
US96950FAF18,WMB 6.3 04/15/40,1250000,105.988,1337319,0.026361424,7/2/2010,4/15/2040,Energy,1250000000,1250000000,USD,US,7.295797768,23607,19.26590522,2.43767313,9.61924E-05,91,0,1,12.19535774,2.009082228,262.0887,277.1232478,276.7384577
US054561AK12,EQH 5 04/20/48,1500000,88.384,1336593,0.026347113,4/20/2018,4/20/2048,Financials,1500000000,1500000000,USD,US,#N/A N/A,691,#N/A N/A,#N/A N/A,4.07531E-05,98,0,1,14.71666818,3.117768165,267.8735,282.494497,282.7897952
US98978VAB99,ZTS 3 ? 02/01/23,1347100,97.961,1335564,0.026326829,10/30/2013,2/1/2023,Health Care,1347100000,1347100000,USD,US,2.167381974,5050,22.74724878,11.13142857,1.10881E-06,36,0,1,3.849328701,0.168248711,104.9041,92.01598763,94.09390279
US68217FAA03,OMC 3.6 04/15/26,1400000,94.23,1327200,0.026161957,4/6/2016,4/15/2026,Communications,1400000000,1400000000,USD,US,1.244235273,3326.7,7.741524101,10.4311804,2.85578E-05,90,0,1,6.443506391,0.462607932,162.2575,162.510502,163.5067528
US747525AV54,QCOM 4.3 05/20/47,1500000,88.214,1327152,0.02616101,5/26/2017,5/20/2047,Technology,1500000000,1500000000,USD,US,0.66839786,4247,39.98764987,2.998697917,2.84863E-05,71,0,1,15.84338717,3.449143389,192.6923,206.8261557,207.1815592
US58013MEM29,MCD 2 ? 01/15/22,1350000,97.2,1326670,0.026151509,9/30/2011,1/15/2022,Consumer Discretionary,1350000000,1350000000,USD,US,2.813562737,29320.7,15.20052251,11.84858352,1.95921E-06,52,0,1,2.950373782,0.100929453,83.8362,71.69776461,71.89995454
US037833BW97,AAPL 4 ? 02/23/36,1250000,104.663,1325319,0.026124878,2/23/2016,2/23/2036,Technology,1250000000,1250000000,USD,US,-1.503304113,-122617,11.62300632,25.24722222,1.4094E-05,64,0,1,11.88119018,1.7338604,96.0653,110.451661,110.8498795
US06051GEC96,BAC 5 ? 07/01/20,1247800,103.265,1319931,0.026018669,6/22/2010,7/1/2020,Financials,3000000000,1247800000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000156814,58,0,1,1.468535071,0.028781214,63.8005,42.14138987,51.72657303
US437076BL56,HD 2 04/01/21,1350000,97.354,1319604,0.026012223,2/12/2016,4/1/2021,Consumer Discretionary,1350000000,1350000000,USD,US,1.374692383,24020,12.52287129,15.84011353,2.70997E-06,56,0,1,2.247379259,0.060541602,39.8944,27.47946543,27.69745733
US06738EAV74,BACR 4.95 01/10/47,1500000,85.839,1318935,0.025999036,1/10/2017,1/10/2047,Financials,1500000000,1500000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.003453783,108,0,1,14.13404447,2.894818224,282.6144,297.6922971,297.3658116
US166764BG48,CVX 2.1 05/16/21,1350000,97.303,1315638,0.025934045,5/16/2016,5/16/2021,Energy,1350000000,1350000000,USD,US,0.812045632,27462,8.567493186,71.10423453,5.29556E-06,39,0,1,2.369965112,0.066610091,46.5891,34.62766096,34.9171296
US06738EAQ89,BACR 3.2 08/10/21,1350000,96.328,1315068,0.025922809,8/10/2016,8/10/2021,Financials,1350000000,1350000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.003453783,108,0,1,2.537174798,0.075614522,180.7038,169.1238673,169.3835775
US459200JG74,IBM 3.45 02/19/26,1350000,96.238,1313832,0.025898445,2/19/2016,2/19/2026,Technology,1350000000,1350000000,USD,US,1.359838898,26266,10.00028757,24.18536585,0.000185277,95,0,1,6.331164178,0.448795952,119.5072,120.6585324,120.8316921
US14040HBW43,COF 3.8 01/31/28,1400000,92.412,1313275,0.025887465,1/30/2018,1/31/2028,Financials,1400000000,1400000000,USD,US,3.098140651,45683,6.621901647,3.871832006,0.000116816,109,0,1,7.616645947,0.659557499,195.4558,192.8428384,193.2040435
US20030NCG43,CMCSA 4.049 11/01/52,1499879,87.054,1312621,0.025874573,12/14/2017,11/1/2052,Communications,1499879000,1499879000,USD,US,2.192168808,64407,7.850477419,9.155541154,0.000110469,117,1,1,17.53176879,4.388210981,167.938,182.0363564,183.4885624
US637071AJ02,NOV 2.6 12/01/22,1400000,93.649,1312198,0.025866235,11/20/2012,12/1/2022,Energy,1400000000,1400000000,USD,US,1.691666667,1491,25.46751658,4.12745098,0.000293452,126,0,1,3.7816365,0.159230329,158.035,147.175242,147.3683875
US05253JAM36,ANZ 2.3 06/01/21,1350000,96.998,1310422,0.025831226,6/1/2016,6/1/2021,Financials,1350000000,1350000000,USD,AU,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000691871,100,0,1,2.406680572,0.068344533,77.6867,65.71783561,65.89518203
US205887CC49,CAG 4.85 11/01/28,1300000,100.12699,1310408,0.02583095,10/22/2018,11/1/2028,Consumer Staples,1300000000,1300000000,USD,US,2.498651692,3849,14.42345736,7.774096386,6.24172E-06,59,0,1,7.912661399,0.724432182,195.6809,190.4076119,192.2912893
US59156RAP38,MET 6.4 12/15/36,1250000,101.669,1310196,0.025826771,12/21/2006,12/15/2036,Financials,1250000000,1250000000,USD,US,#N/A N/A,7711,#N/A N/A,#N/A N/A,8.29047E-05,105,0,1,8.780027261,0.971891228,331.9213,307.460456,324.6871918
US822582AY86,RDSALN 4.55 08/12/43,1250000,103.222,1309233,0.025807789,8/12/2013,8/12/2043,Energy,1250000000,1250000000,USD,NL,1.173804553,63219,6.804769723,14.75725407,4.59785E-05,52,1,1,14.99276777,2.98287075,120.8888,135.1647954,134.8144701
US60687YAR09,MIZUHO 4.018 03/05/28,1300000,99.366,1305832,0.025740748,3/5/2018,3/5/2028,Financials,1300000000,1300000000,USD,JP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.008017948,66,0,1,7.716047524,0.679507011,111.7583,109.3850966,109.5387394
US21684AAD81,RABOBK 5 ? 08/04/45,1250000,102.509,1304696,0.025718355,8/4/2015,8/4/2045,Financials,1250000000,1250000000,USD,NL,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000269731,48,1,1,14.50505386,2.935587948,194.5261,209.2738753,208.943753
US55336VAN01,MPLX 4.7 04/15/48,1500000,86.173,1303757,0.025699845,2/8/2018,4/15/2048,Energy,1500000000,1500000000,USD,US,4.413461538,14010,14.30152151,6.331081081,6.04538E-05,79,0,1,15.08534133,3.24568316,249.663,264.1513813,264.5102824
US00209TAB17,CMCSA 9.455 11/15/22,1072058,120.895,1303667,0.025698071,11/18/2002,11/15/2022,Communications,1075466000,1072058000,USD,US,2.192168808,64407,7.850477419,9.155541154,0.000110469,117,1,1,3.402759577,0.138082665,91.5415,80.27676367,80.62100211
US26441CAT27,DUK 3 ? 09/01/46,1500000,85.751,1302046,0.025666117,8/12/2016,9/1/2046,Utilities,1500000000,1500000000,USD,US,5.283071749,56568,11.86159933,4.948136959,9.60545E-06,52,0,1,16.3880123,3.61243464,151.2803,165.107951,165.4067044
US25243YAU38,DGELN 2 ? 04/29/23,1350000,96.114,1301772,0.025660716,4/29/2013,4/29/2023,Consumer Staples,1350000000,1350000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1,1,4.143027451,0.191549543,83.508,72.1691557,73.22151736
US05531FAS20,BBT 2.45 01/15/20,1300000,99.109,1301422,0.025653817,12/8/2014,1/15/2020,Financials,1300000000,1300000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.60829E-05,50,0,1,1.067918253,0.016360522,46.3783,15.34250336,34.80562013
US606822AV60,MUFG 3.961 03/02/28,1300000,98.915,1300199,0.025629709,3/2/2018,3/2/2028,Financials,1300000000,1300000000,USD,JP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.006601861,63,0,1,7.715924053,0.678672792,120.9217,118.4805622,118.7075398
US14040HAY18,COF 4 ? 07/15/21,1250000,102.071,1300132,0.025628388,7/19/2011,7/15/2021,Financials,1250000000,1250000000,USD,US,3.098140651,45683,6.621901647,3.871832006,0.000116816,109,0,1,2.4198219,0.070685833,111.2219,99.62863355,99.88501572
US89152UAD46,TOTAL 4.45 06/24/20,1250000,101.681,1296971,0.025566078,6/24/2010,6/24/2020,Energy,1250000000,1250000000,USD,FR,0.852794976,24935.42277,6.732087829,14.6505867,2.02276E-05,40,1,1,1.464260697,0.028532118,48.1678,26.11689202,36.08315778
US857477AT04,STT 3.55 08/18/25,1300000,98.631,1296817,0.025563043,8/18/2015,8/18/2025,Financials,1300000000,1300000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6.35008E-05,102,0,1,5.930779861,0.395071211,88.5566,90.54591115,90.72331407
US036752AD58,ANTM 4 ? 12/01/47,1400000,92.398,1295444,0.025535978,11/21/2017,12/1/2047,Health Care,1400000000,1400000000,USD,US,-0.663284755,-4524,9.844451238,7.950744249,1.05406E-05,56,0,1,16.17383368,3.58950279,169.9588,183.8858196,184.5010108
US064159LG95,BNS 3 ? 04/20/21,1300000,99.147,1294779,0.025522869,4/20/2018,4/20/2021,Financials,1300000000,1300000000,USD,CA,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000294235,62,0,1,2.273915126,0.062015101,67.6776,55.54113662,55.70763746
US785592AU04,SPLLLC 4.2 03/15/28,1350000,94.808,1293610,0.025499826,7/17/2017,3/15/2028,Energy,1350000000,1350000000,USD,US,7.185303514,13494,#N/A N/A,#N/A N/A,0.01291632,385,0,1,7.632866689,0.665161244,199.0012,194.7984145,196.7960368
US345397VR12,F 5 ? 02/01/21,1250000,101.296,1292354,0.025475067,2/7/2011,2/1/2021,Consumer Discretionary,1250000000,1250000000,USD,US,11.488307,127233,#N/A N/A,3.279685039,0.006259456,308,0,1,1.996073135,0.049196478,221.6049,207.4366844,208.3480281
US10922NAC74,BHF 3.7 06/22/27,1495000,84.681,1292102,0.0254701,4/25/2018,6/22/2027,Financials,1495000000,1495000000,USD,US,#N/A N/A,5989,#N/A N/A,#N/A N/A,0.003710627,154,0,1,7.115502463,0.572462594,315.2365,314.1651726,314.3826387
US00206RDF64,T 6 08/15/40,1234030,102.744,1291955,0.025467202,3/17/2016,8/15/2040,Communications,1234030000,1234030000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,0,1,12.23111617,2.033163401,261.3377,275.5218413,275.8694856
US406216AY74,HAL 7.45 09/15/39,1000000,127.281,1290814,0.025444711,3/13/2009,9/15/2039,Energy,1000000000,1000000000,USD,US,1.88174692,8421,11.51383486,4.139007092,0.000197355,112,0,1,11.80582777,1.891578462,215.1226,230.3359886,229.9631274
US17325FAL22,C 2.85 02/12/21,1300000,98.298,1290224,0.02543308,2/15/2018,2/12/2021,Financials,1300000000,1300000000,USD,US,2.838339901,155880,6.766516687,2.599564085,0.000990965,70,0,1,2.09112637,0.053268587,81.3839,67.48980433,68.30111944
US4042Q1AE77,HSBC 4 ? 08/24/20,1250000,101.696,1289481,0.025418434,8/24/2010,8/24/2020,Financials,1250000000,1250000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.00145552,73,0,1,1.624991463,0.033990755,104.2513,85.27546722,91.86262763
US023135AN60,AMZN 3.8 12/05/24,1250000,101.162,1289199,0.025412875,12/5/2014,12/5/2024,Consumer Discretionary,1250000000,1250000000,USD,US,0.558252427,14145,39.21430263,18.37735849,1.17358E-05,78,0,1,5.197520083,0.302172834,78.7862,64.93671034,68.01558338
US91159JAA43,USB 2.95 07/15/22,1300000,97.85,1287710,0.025383524,7/23/2012,7/15/2022,Financials,1300000000,1300000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.00063E-05,44,0,1,3.385629227,0.131488653,81.4683,69.76211443,70.53603865
US341099CL11,DUK 6.4 06/15/38,1000000,125.553,1286997,0.025369469,6/18/2008,6/15/2038,Utilities,1000000000,1000000000,USD,US,4.316314554,7355,#N/A N/A,5.541218638,0.00384426,141,0,1,12.03071273,1.914068561,124.4338,139.4427661,138.95343
US30219GAE89,ESRX 4 ? 11/15/21,1250000,102.566,1286528,0.025360224,1/11/2013,11/15/2021,Health Care,1250000000,1250000000,USD,US,1.478167511,11296.7,8.879379964,12.00197401,1.89442E-05,63,1,1,2.753410533,0.088975521,101.912,90.71942519,91.04295763
US539830BB41,LMT 4.07 12/15/42,1327424,94.779,1284682,0.025323836,5/29/2013,12/15/2042,Industrials,1327424000,1327424000,USD,US,1.578292627,13888,13.21195678,10.93087558,2.94722E-05,59,0,1,14.98182127,2.951287208,126.1059,140.152725,139.7950184
US780641AH94,KPN 8 ? 10/01/30,991914,127.863,1284675,0.025323698,2/13/2001,10/1/2030,Communications,991914500,991914500,USD,NL,#N/A N/A,#N/A N/A,#N/A N/A,6.966767372,6.69965E-05,81,0,1,8.127055667,0.824589152,225.9925,221.468151,220.3685979
US345397XK41,F 3.157 08/04/20,1300000,97.629,1283769,0.025305838,8/4/2015,8/4/2020,Consumer Discretionary,1300000000,1300000000,USD,US,11.488307,127233,#N/A N/A,3.279685039,0.006259456,308,0,1,1.592032129,0.0323428,179.3943,159.1678669,166.926451
US345397XL24,F 4.134 08/04/25,1400000,90.183,1283140,0.02529344,8/4/2015,8/4/2025,Consumer Discretionary,1400000000,1400000000,USD,US,11.488307,127233,#N/A N/A,3.279685039,0.006259456,308,0,1,5.72851429,0.368393755,310.1816,312.0916966,312.3966089
US904764BC04,UNANA 3 ? 03/22/28,1300000,97.86,1282291,0.025276704,3/22/2018,3/22/2028,Consumer Staples,1300000000,1300000000,USD,GB,2.198714562,25691,14.73052754,18.77699115,5.34904E-07,43,1,1,7.919290986,0.707425815,86.1371,82.13671167,83.76391752
US375558AU71,GILD 4.4 12/01/21,1250000,102.412,1281831,0.025267636,12/13/2011,12/1/2021,Health Care,1250000000,1250000000,USD,US,-0.318542448,-3381,8.925449838,13.78354204,5.32884E-05,77,0,1,2.584691177,0.078981763,66.1683,52.50066307,54.80158124
US482480AE03,KLAC 4.65 11/01/24,1250000,101.983,1281407,0.025259278,11/6/2014,11/1/2024,Technology,1250000000,1250000000,USD,US,-0.318798246,-542.418,8.929147811,13.98788207,8.15759E-05,83,0,1,4.999441292,0.28251752,144.2548,130.6941888,133.5796893
US674599BY08,OXY 4.1 02/01/21,1248777,101.03,1280271,0.025236885,12/16/2010,2/1/2021,Energy,1300000000,1248777000,USD,US,0.867004359,7364,7.922193013,16.10802469,1.77047E-05,55,0,1,1.802203523,0.041024128,71.499,53.96515652,58.27043094
US92343VBT08,VZ 6.55 09/15/43,1058330,119.351,1279880,0.025229178,9/18/2013,9/15/2043,Communications,15000000000,1058330000,USD,US,2.303156638,111996,7.569338118,9.37418128,2.05888E-05,84,0,1,13.34604548,2.479376612,208.3232,223.3719905,222.9101227
US822582AM49,RDSALN 4 ? 03/25/20,1250000,101.404,1279247,0.0252167,3/25/2010,3/25/2020,Energy,1250000000,1250000000,USD,NL,1.173804553,63219,6.804769723,14.75725407,4.59785E-05,52,1,1,1.24898881,0.021424758,35.6425,9.455657489,24.41942381
US00440EAT47,CB 2.3 11/03/20,1300000,98.13,1278929,0.025210432,11/3/2015,11/3/2020,Financials,1300000000,1300000000,USD,US,#N/A N/A,11904,#N/A N/A,#N/A N/A,9.34829E-08,53,1,1,1.851885036,0.042534228,52.2856,36.36464611,39.14495268
US969457BW96,WMB 4.55 06/24/24,1250000,100.128,1278142,0.025194918,6/24/2014,6/24/2024,Energy,1250000000,1250000000,USD,US,7.295797768,23607,19.26590522,2.43767313,9.61924E-05,91,0,1,4.651697078,0.247859061,173.1036,159.4241462,162.7466531
US913017BR94,UTX 4 ? 04/15/20,1250000,101.256,1274606,0.025125216,2/26/2010,4/15/2020,Industrials,1250000000,1250000000,USD,US,2.38976234,28413,12.85936995,10.63126844,1.70073E-05,53,0,1,1.303600431,0.022959943,74.616,48.99768495,62.87276536
US902494BC62,TSN 3.55 06/02/27,1350000,92.537,1274543,0.025123974,6/2/2017,6/2/2027,Consumer Staples,1350000000,1350000000,USD,US,2.254999007,9611,7.853671836,11.42285714,5.48877E-05,79,0,1,7.326433935,0.597251253,170.663,169.0542783,169.8447212
US92343VDC54,VZ 4 ? 08/15/46,1424618,88.11,1274330,0.025119776,8/1/2016,8/15/2046,Communications,1500000000,1424618000,USD,US,2.303156638,111996,7.569338118,9.37418128,2.05888E-05,84,0,1,15.78573007,3.41003205,173.4071,187.9660455,187.6489178
US92553PAT93,VIA 4 ? 09/01/23,1250000,100.726,1273980,0.025112876,8/19/2013,9/1/2023,Communications,1250000000,1250000000,USD,US,2.849264706,8829,8.06239885,4.969642857,0.00085575,175,0,1,4.065796417,0.188397476,131.6502,118.149593,121.229531
US92553PAU66,VIA 5.85 09/01/43,1250000,100.08301,1271553,0.025065035,8/19/2013,9/1/2043,Communications,1250000000,1250000000,USD,US,2.849264706,8829,8.06239885,4.969642857,0.00085575,175,0,1,13.03790427,2.371169551,268.6929,282.7397793,283.3266946
US345397XQ11,F 3.2 01/15/21,1300000,96.459,1270954,0.025053227,11/9/2015,1/15/2021,Consumer Discretionary,1300000000,1300000000,USD,US,11.488307,127233,#N/A N/A,3.279685039,0.006259456,308,0,1,2.006659148,0.048977046,220.1472,206.5370606,207.0708179
US36962G4R28,GE 4 ? 09/16/20,1271964,98.854,1270681,0.025047846,9/16/2010,9/16/2020,Industrials,2150000000,1271964000,USD,US,4.193735676,71671,#N/A N/A,-1.326189611,0.010987355,185,0,1,1.691855325,0.035988706,218.0767,199.8183219,205.2649997
US05565QCP19,BPLN 3.814 02/10/24,1250000,100.34,1270407,0.025042445,2/10/2014,2/10/2024,Energy,1250000000,1250000000,USD,GB,#N/A N/A,57937,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1,1,4.670216869,0.247089209,96.7303,86.00031212,86.19453727
US713448CM83,PEP 3.6 03/01/24,1250000,100.56701,1269713,0.025028765,2/28/2014,3/1/2024,Consumer Staples,1250000000,1250000000,USD,US,1.631352349,21322,14.24373708,11.18853171,6.82734E-07,44,0,1,4.545369473,0.233588077,69.0136,55.7027175,58.72533245
US89153VAL36,TOTAL 3 ? 04/10/24,1250000,100.92,1269573,0.025026005,1/15/2014,4/10/2024,Energy,1250000000,1250000000,USD,FR,#N/A N/A,#N/A N/A,#N/A N/A,1.022537017,0.002494737,85,1,1,4.846265168,0.264331738,77.7188,67.04263312,67.27747695
US126650CC26,CVS 4 12/05/23,1250000,99.455,1269160,0.025017864,12/5/2013,12/5/2023,Health Care,1250000000,1250000000,USD,US,1.674488425,21198,12.14098887,11.29566855,0.000289063,107,0,1,4.555080159,0.232399026,134.1726,120.786001,123.8907912
US149123BV25,CAT 3.9 05/27/21,1250000,101.312,1268431,0.025003494,5/27/2011,5/27/2021,Industrials,1250000000,1250000000,USD,US,0.078042682,914,8.774070691,13.71563089,0.000535321,103,0,1,2.359723931,0.066577967,54.5232,42.75691745,43.00294584
US064159HB54,BNS 4 ? 12/16/25,1250000,99.27,1268375,0.02500239,12/16/2015,12/16/2025,Financials,1250000000,1250000000,USD,CA,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000294235,62,0,1,5.94768745,0.405734166,175.7894,177.4379425,177.592557
